iter,time,reward,steps,convergence
91,0.09433823600011237,-450.42,299.4,30.454441012165137
92,0.09516459600001781,-466.71,300.0,34.41891797507007
93,0.09601317800002107,-373.57,300.0,37.083804569472264
94,0.09737924100011242,-496.62,300.0,40.197933201743425
95,0.09887504900007116,-359.19,300.0,39.733145384462894
96,0.09969691100013733,-423.92,300.0,42.1266051787749
97,0.10052165500007959,-353.11,300.0,43.66717039586502
98,0.10167974900002719,-332.74,300.0,44.936178388650106
99,0.1027726460000622,-339.96,300.0,39.37864670493719
100,0.10372318400004588,-434.64,300.0,39.94003558239344
101,0.10472973000003094,-449.23,300.0,36.74640767921251
102,0.10566842700006873,-468.3,300.0,34.23137897288307
103,0.10673092199999701,-309.51,300.0,34.15975134237554
104,0.1075824230000535,-303.59,300.0,33.55909753308831
105,0.10840472300003512,-362.23,300.0,33.39449363472062
106,0.10927464300004885,-332.61,300.0,29.112138104221923
107,0.11028345000011086,-319.95,300.0,30.232881967486964
108,0.11115329000017482,-338.7,299.55,33.89855020037826
109,0.11293782600023405,-355.07,300.0,36.19514079347821
110,0.11394481900026676,-307.66,300.0,32.230634445034156
111,0.1148776310002404,-300.8,300.0,31.02855800677785
112,0.11658197500025835,-303.23,300.0,31.887800608008952
113,0.11804323200021827,-305.12,300.0,30.772481949128736
114,0.11885841500020433,-338.49,300.0,28.34102158882207
115,0.11969237000016619,-309.98,300.0,26.561923040434785
116,0.12050857100018675,-311.83,300.0,25.880325000177173
117,0.12145379500020681,-313.47,300.0,22.417424724097902
118,0.12226022700019712,-430.43,300.0,16.757701139478147
119,0.12307606900014889,-355.31,299.68,13.50459610293704
120,0.12391904500009332,-450.96,300.0,14.764621683764137
121,0.12475597200011634,-384.67,300.0,14.931811503346768
122,0.12559360900013417,-335.56,300.0,14.590210037224884
123,0.12642958800006454,-714.02,300.0,15.321335120082091
124,0.12724604900006398,-326.62,300.0,15.99367678092249
125,0.12835817100005897,-313.06,300.0,17.175554584943136
126,0.1297245410000869,-371.51,300.0,21.758978693433455
127,0.13055568800007222,-552.62,299.44,23.585466763749285
128,0.13137870700018084,-434.96,300.0,31.364249803022652
129,0.1322215600001755,-458.47,300.0,34.421707619437925
130,0.13304639900013626,-596.98,299.47,36.334618439188624
131,0.1346173260002388,-678.57,299.97,36.69157377079188
132,0.13544339700024466,-453.66,299.77,42.90456877632771
133,0.13631011800021042,-384.26,300.0,45.41070993148529
134,0.13759507700024187,-398.65,300.0,49.06554226405137
135,0.13844125900027393,-444.46,299.1,49.556593828043276
136,0.13925716300025215,-469.85,299.34,51.53616836950732
137,0.14014127500024642,-586.13,300.0,52.04565423409649
138,0.14098432000014327,-383.34,299.13,48.67249527930739
139,0.14195112900017648,-337.22,300.0,50.04339283258854
140,0.14344152600017424,-475.4,300.0,49.42527082924274
141,0.14426106600024013,-397.62,300.0,49.39656750949717
142,0.14509330000021237,-390.19,300.0,41.3111362440442
143,0.14603655300015816,-309.56,300.0,38.13477140711849
144,0.14690774500013504,-308.16,300.0,34.841164628082865
145,0.14772774600010052,-388.98,300.0,33.66666789770567
146,0.14855015000011917,-357.18,300.0,29.189652468837686
147,0.14950256000008721,-410.58,300.0,28.889283298013687
148,0.1503970040000695,-306.65,300.0,25.809438604721784
149,0.15138313400007064,-301.07,300.0,20.766334820921088
150,0.15250160600010076,-374.23,300.0,19.479765096508164
151,0.15468058300007215,-310.79,300.0,17.083191006153545
152,0.15578420600013487,-306.29,300.0,16.274471700111896
153,0.15689637400021184,-369.63,300.0,16.625893525578885
154,0.15785211200022786,-413.9,300.0,18.56021848339696
155,0.15877052100017863,-542.13,300.0,26.379423309828287
156,0.16028818500024045,-410.92,300.0,26.35164621573413
157,0.16127765600026578,-328.23,300.0,25.150537642526864
158,0.16211231300030704,-378.93,300.0,24.76837372441249
159,0.162950957000362,-339.14,300.0,26.410128031692643
160,0.1638484570004266,-562.61,299.19,32.26000920174984
161,0.16467326500048785,-384.02,300.0,40.14103759238926
162,0.16549885100050687,-352.95,300.0,44.82635012927892
163,0.1663098350004475,-311.91,300.0,51.415304617997016
164,0.16719451900041804,-496.51,300.0,51.16564549770804
165,0.16836030100046173,-484.79,300.0,46.55480115504272
166,0.1692672960004984,-810.62,299.77,50.65163632973006
167,0.17010275300049216,-1550.02,299.73,55.99663431634883
168,0.17103394100047353,-837.44,300.0,58.486237711336344
169,0.17186092400049802,-624.3,300.0,60.50803930484358
170,0.17271480500050984,-358.85,300.0,54.98012099941449
171,0.1735824240005286,-397.16,299.46,47.73464416565251
172,0.17439212700048756,-369.37,300.0,50.82996694702989
173,0.17523069900050814,-474.27,300.0,50.810467205169445
174,0.17648601500059158,-352.13,300.0,56.693614160972245
175,0.17804302200067923,-544.88,300.0,58.24916555987983
176,0.17886607900072704,-521.0,300.0,55.35009889890436
177,0.1796864040007904,-490.08,300.0,55.00795501086579
178,0.18050601500078756,-342.35,300.0,54.44558188100859
179,0.18131813500076532,-305.57,300.0,52.510898841413265
180,0.18212956400077474,-324.01,300.0,49.96292866949233
181,0.18301653600076406,-312.91,300.0,50.32415779192469
182,0.18399512700079867,-311.15,300.0,45.48290078810349
183,0.18481333500085384,-312.58,300.0,38.410489436560546
184,0.1857960600008255,-325.01,300.0,31.120580570879497
185,0.18662199000084456,-446.45,300.0,32.30088296881207
186,0.18743238600086443,-449.23,300.0,30.60295197771952
187,0.18825436800079842,-305.3,300.0,23.88952571288247
188,0.1890710710008534,-305.69,300.0,20.166705206353974
189,0.18988213400086806,-304.62,300.0,20.314304084392965
190,0.190729120000924,-322.7,300.0,22.607959733041554
191,0.19237934300088,-331.31,300.0,25.141737527751115
192,0.1932160510008316,-348.33,300.0,24.49879587101773
193,0.19422618400085412,-366.91,300.0,25.813496766858343
194,0.19511882300082561,-372.75,299.87,26.944219462996717
195,0.19623465100085014,-435.58,300.0,20.500438215887794
196,0.19705720700085294,-389.37,300.0,21.099227761581595
197,0.19789405600090504,-409.18,300.0,27.377829095178384
198,0.19871982800088972,-711.71,300.0,30.074979988525815
199,0.1995651940009111,-543.68,300.0,38.9476843331664
200,0.20041017200094302,-693.93,296.72,46.082085454015726
201,0.20123830200088832,-480.54,299.17,54.199334069924795
202,0.2020865980009603,-442.72,300.0,54.509646039391306
203,0.20306805600091593,-409.75,300.0,55.48739861672451
204,0.2040022300009241,-368.36,300.0,56.4344322406097
205,0.20488249800098401,-595.68,300.0,64.3184545342072
206,0.20571824100102276,-496.76,299.4,66.01519564983906
207,0.20655251400091856,-350.13,300.0,63.0772627877109
208,0.20739552800091587,-512.17,300.0,64.10681306493046
209,0.20826917200088246,-422.43,299.79,61.01397098583501
210,0.20925010200085126,-381.8,300.0,56.62384586238969
211,0.21005971200088425,-639.83,300.0,54.256242721197125
212,0.21087504800095758,-510.52,300.0,55.61524272119658
213,0.21170674600102757,-525.07,299.9,60.43919788830897
214,0.21254410800099777,-313.26,299.67,60.57956629388546
215,0.2133635590009817,-509.21,300.0,54.883478014574976
216,0.21418815900096888,-621.54,298.57,59.157600895394054
217,0.21501481300094838,-416.37,300.0,56.170849209674486
218,0.21597481300102572,-331.09,300.0,60.649388142575866
219,0.21679814500100747,-508.88,300.0,55.8843055411549
220,0.21795961700092903,-330.75,300.0,53.80906884262706
221,0.21878586200091377,-397.45,300.0,49.645285763754906
222,0.2196215910008732,-330.75,300.0,49.13478924608527
223,0.2204600530008065,-451.67,300.0,42.757475496614994
224,0.22131153100076517,-445.53,299.63,45.33337497508055
225,0.22213247300078365,-435.07,300.0,49.07540914815726
226,0.2229602930008241,-300.82,300.0,42.30461503273865
227,0.2239173470007927,-423.88,300.0,42.937895385742614
228,0.224732579000829,-417.02,299.8,40.852089722446166
229,0.22555346300077872,-375.88,300.0,38.863821172689185
230,0.22637494900072852,-326.84,300.0,42.01872561550313
231,0.22721117400067214,-360.34,300.0,45.46483495144911
232,0.22803740800065952,-435.9,300.0,44.126487621450785
233,0.22888676200068403,-330.72,300.0,43.00616880730381
234,0.22979504200066003,-352.09,300.0,45.43405605197019
235,0.23072155600061706,-333.41,300.0,38.77251148761457
236,0.23154543900056979,-522.9,300.0,46.12218227408073
237,0.2323725090005837,-436.15,300.0,46.510127587216616
238,0.23320035000062944,-334.62,300.0,40.97394906123428
239,0.2340159990005759,-378.58,300.0,47.964595498499946
240,0.2348331690005807,-404.81,300.0,46.93848324524657
241,0.23569221300056142,-522.16,300.0,42.75825518609396
242,0.23754630600058135,-335.94,300.0,42.94777633291146
243,0.23837500000058753,-658.35,300.0,43.78409918691544
244,0.2398827020006138,-480.91,300.0,43.00274097036182
245,0.24072927600059302,-811.63,299.88,47.65752653442603
246,0.24155216300061966,-435.95,300.0,40.81889236820378
247,0.2423860280006238,-340.37,300.0,40.368663935092954
248,0.24322692600060236,-367.31,300.0,47.20912536653023
249,0.2441162520005946,-367.37,300.0,43.2278527922128
250,0.24497187600059078,-356.18,300.0,47.299792868074256
251,0.24590366300060396,-309.0,300.0,50.356630304641094
252,0.24673150900059682,-569.68,300.0,51.948752639554016
253,0.24755261700056508,-384.97,299.11,54.75364819891801
254,0.2484034390005263,-328.99,300.0,51.2871567556904
255,0.24923075400056405,-336.34,300.0,50.81726616828382
256,0.2501653260005696,-386.52,300.0,51.665778631681896
257,0.2511306280005101,-330.27,299.74,51.276120451177555
258,0.2520422480005209,-499.17,300.0,46.45891850569481
259,0.2528532060005091,-361.12,300.0,44.15014099754657
260,0.2538197020005555,-400.2,300.0,37.80773623016607
261,0.2550574930005496,-316.53,300.0,33.151727709190325
262,0.25592948000053184,-365.69,300.0,33.65986058875764
263,0.25675322100050835,-337.03,300.0,30.335614116389916
264,0.25757676000046104,-354.88,300.0,27.890574938085507
265,0.2590078930004438,-453.78,300.0,36.71951305667725
266,0.25982503400041423,-394.58,300.0,33.84965601120613
267,0.26063780100037093,-360.0,300.0,33.73003874676967
268,0.2615388070003064,-358.23,300.0,32.202942167507985
269,0.26247786200030987,-434.78,300.0,37.21988092592128
270,0.2632961020003677,-319.18,300.0,37.16189386509873
271,0.2643147540003383,-313.04,300.0,36.780552333438706
272,0.26520815600031256,-311.33,300.0,34.00464039639196
273,0.2660276580003256,-300.17,300.0,34.680507363521656
274,0.26683725500026867,-338.93,300.0,34.96826334955123
275,0.26765123300026517,-370.44,300.0,23.407024698058176
276,0.2684780340002817,-334.53,300.0,24.877901176518435
277,0.2693113410002752,-318.43,300.0,26.712894165154506
278,0.2701507620002985,-391.42,300.0,28.68918428882305
279,0.27096246900032384,-391.59,300.0,22.630751869333128
280,0.27177233700024317,-352.77,300.0,21.98463050203286
281,0.2725889730002109,-326.24,300.0,21.742503380312474
282,0.27340483100022084,-323.8,300.0,23.066674302766117
283,0.27471760400021594,-372.85,300.0,25.562164323188107
284,0.27559946200017293,-440.16,300.0,24.40663158759972
285,0.27641081800015854,-345.16,300.0,27.082936383738627
286,0.27786259000015434,-310.68,300.0,25.56876404841527
287,0.278671484000256,-521.89,299.95,28.46941756071819
288,0.27948146900018855,-400.3,300.0,27.408889049620974
289,0.2803100290002476,-318.09,300.0,33.45073338622912
290,0.2811376490002431,-382.99,298.37,38.94671024261114
291,0.2819500550002658,-353.17,299.31,45.3354264605018
292,0.28278575400020145,-369.65,300.0,42.82604675537608
293,0.2836300020002227,-372.8,300.0,41.069560219985405
294,0.2844452900002352,-436.36,299.92,47.86831067939211
295,0.28531275100033326,-328.36,300.0,47.33012902142113
296,0.2861655510002947,-326.45,300.0,48.688280919910504
297,0.28701662500031944,-356.96,300.0,45.20496449416994
298,0.287994457000309,-309.25,300.0,45.89329703148793
299,0.2889400060003027,-311.32,300.0,38.51016175083267
300,0.28977809500031526,-322.64,300.0,31.997219968706492
301,0.29059230400025626,-370.78,300.0,23.589315575213277
302,0.2914191570002913,-486.79,298.04,28.43044852694219
303,0.29225638800028264,-342.31,300.0,27.969146717842296
304,0.29307000700032404,-621.67,298.57,30.644817362349748
305,0.29390592000027027,-453.64,300.0,30.19547004933663
306,0.29472654500023054,-559.21,300.0,37.492118914366294
307,0.29554893900024126,-475.11,298.95,39.16082185879024
308,0.2963657170001852,-328.7,300.0,42.137402120480445
309,0.2973209830001906,-358.91,300.0,43.31008662378288
310,0.298144780000257,-329.83,300.0,44.2545264415305
311,0.29896401700023034,-407.15,300.0,47.48149319244512
312,0.29979764400025033,-479.11,300.0,51.370170671877155
313,0.3006168440001602,-548.56,300.0,56.036996089311586
314,0.3014466170001242,-535.48,300.0,48.84234910750092
315,0.3024801210001442,-389.26,300.0,54.54571278866949
316,0.3033273220000865,-537.7,300.0,48.74847508087585
317,0.304174944000124,-344.29,300.0,53.10978898467031
318,0.30543979600008697,-369.13,299.92,51.83981997021292
319,0.3062627590001057,-381.94,300.0,51.86237448499686
320,0.3071201860000201,-443.42,300.0,61.074261764544836
321,0.307995179000045,-375.16,300.0,65.45907840997052
322,0.30883641399998396,-503.5,300.0,68.40180198500018
323,0.3096564719999151,-441.76,300.0,72.64435196923068
324,0.31050759099991865,-441.61,300.0,78.2062552567833
325,0.3113490109999475,-399.53,300.0,75.97164787640311
326,0.31218097099986153,-330.31,300.0,77.59274817693074
327,0.3130100319998519,-339.44,300.0,72.88082073402958
328,0.3138278219998938,-430.31,299.06,69.88750922841396
329,0.3146459889998141,-347.81,300.0,72.89511219390059
330,0.31546512399984294,-321.98,300.0,63.614785933011525
331,0.31628829099986433,-398.23,300.0,58.75004937388012
332,0.3172225889998117,-387.02,300.0,50.05214048828431
333,0.31804259699981685,-420.23,300.0,40.417692142365496
334,0.31886485399979847,-569.31,300.0,40.8115068896236
335,0.3199680539997871,-313.79,300.0,35.72904880126513
336,0.3207892349997792,-342.24,300.0,33.42465427837509
337,0.32161013299980823,-409.03,300.0,31.4196544619851
338,0.32244611899989195,-347.77,300.0,32.62856315030735
339,0.323258871999883,-303.86,300.0,28.191244463749022
340,0.32407966699986446,-321.79,300.0,29.182067112561565
341,0.3248978299998271,-325.64,300.0,33.29006449952284
342,0.32572697599982803,-337.78,300.0,33.35055073734229
343,0.3265585619998319,-338.73,300.0,36.222981346429535
344,0.32737250799982576,-396.73,300.0,30.28321018472281
345,0.3281920749998335,-507.13,299.82,38.121595928632786
346,0.3290061599998353,-364.08,300.0,39.22497420603945
347,0.3298269439998194,-366.77,300.0,39.27189446268409
348,0.3306398829998898,-312.44,300.0,38.85683977480004
349,0.33156592099987847,-310.8,300.0,39.104363853469884
350,0.3324290729998438,-344.31,300.0,37.58871541350807
351,0.33324235099985344,-375.31,300.0,39.82783014088592
352,0.33407298799988894,-319.42,300.0,38.33421234216844
353,0.3348999699998103,-394.4,300.0,41.6623286247343
354,0.33572411399984503,-385.85,300.0,39.099199747350205
355,0.3368204359999254,-355.35,300.0,34.64500243085901
356,0.33764079099989885,-371.19,300.0,40.28456782813229
357,0.33846089499991194,-302.91,300.0,41.03681518654678
358,0.3392663659999471,-383.14,300.0,40.31756616990582
359,0.34007713799996964,-329.99,300.0,41.484037311368056
360,0.34088657799998145,-410.43,300.0,43.145740893694764
361,0.34169254400001137,-304.13,300.0,34.80998734558966
362,0.3425087690000055,-308.54,300.0,34.34271081845232
363,0.34334508599999936,-320.95,300.0,27.816686346202108
364,0.34415739500002474,-357.41,300.0,29.59517263860472
365,0.3449694890000501,-360.76,300.0,30.44183871337831
366,0.34578847100010535,-335.37,300.0,23.417863708173623
367,0.34860902100012936,-346.52,300.0,22.039501052914105
368,0.34942995500023244,-309.99,300.0,22.87594507846338
369,0.350259705000326,-347.82,300.0,24.02702290951305
370,0.35107123500040416,-352.66,300.0,29.51656782807972
371,0.3518860060003135,-378.68,300.0,36.13852661481997
372,0.35269972100036284,-320.23,300.0,36.70346851940112
373,0.3541228100003764,-640.56,300.0,38.147180431167136
374,0.3549747320003007,-363.69,300.0,43.24409216783945
375,0.3558008680003013,-354.47,300.0,40.43130511398124
376,0.3566231070002459,-571.55,300.0,46.93993472664508
377,0.3574394420002136,-643.59,297.74,61.34929386247925
378,0.3582638810001981,-711.48,298.59,66.7822239146194
379,0.35908683900015603,-416.69,300.0,67.66787813529203
380,0.3598990830001867,-314.36,300.0,63.52438286992574
381,0.36127142600014395,-321.41,300.0,56.70988929991182
382,0.3620842690000927,-365.91,300.0,56.012493670016816
383,0.3628972880001129,-311.67,300.0,56.37131236650718
384,0.36370654200015906,-340.88,299.84,50.21340718896486
385,0.3645260150002514,-340.2,300.0,58.76260084231137
386,0.3653445330002114,-349.11,300.0,52.826998966379065
387,0.3661748820002231,-318.58,300.0,40.53909591923873
388,0.36699182400025165,-315.94,300.0,35.46149372662301
389,0.3678320460003306,-308.72,300.0,35.195339914579655
390,0.36864288200035844,-319.34,300.0,32.137620104936126
391,0.36952503100030754,-328.96,300.0,33.757312668588455
392,0.37033791500027746,-322.68,300.0,34.39589527088773
393,0.37115505000031135,-375.99,300.0,37.04186524489712
394,0.3719762040002479,-477.08,300.0,39.82055558805631
395,0.3729068680002001,-397.61,300.0,36.22326208869917
396,0.37370836900015547,-371.19,300.0,34.81807802833725
397,0.3750697040002251,-330.69,298.65,32.97997581169399
398,0.3759983290001401,-320.74,300.0,34.26801336893612
399,0.3768127580001419,-322.11,300.0,35.21766167377963
400,0.3778292980001652,-379.32,300.0,40.18617016043321
401,0.37866322300021693,-310.21,300.0,44.18702758298031
402,0.37948878800023067,-352.16,300.0,50.1201655605973
403,0.3805252670002801,-358.36,300.0,47.61235042281904
404,0.38139777500032324,-318.6,300.0,43.916864818500116
405,0.3822126590002881,-390.94,300.0,50.307740809954765
406,0.3830482630003189,-317.11,300.0,51.33697928603074
407,0.38390644900027837,-498.58,300.0,61.27301671021344
408,0.38473113800034753,-316.83,300.0,59.26110864531114
409,0.3855550780003796,-381.68,300.0,57.687756146571154
410,0.38660984200032544,-313.48,300.0,58.690440789847194
411,0.3874348850004026,-310.35,300.0,60.5292123550499
412,0.38835643100037487,-383.84,300.0,63.60080334117883
413,0.3891945340003531,-323.82,300.0,71.19656008451052
414,0.3900269760003994,-308.08,300.0,72.73693116334775
415,0.39083990200049357,-316.16,300.0,58.54892411944828
416,0.39181435100056206,-330.02,300.0,64.44072626176472
417,0.39262728600056107,-339.13,300.0,55.73351591891126
418,0.393854421000583,-357.05,300.0,57.94363703234567
419,0.3947792880005636,-310.33,300.0,56.28011957402926
420,0.3955959430005578,-348.95,300.0,50.74295172652623
421,0.39640674600059356,-348.51,299.92,49.993939422221246
422,0.3972492940005168,-634.25,298.25,45.301159196564896
423,0.3980781600004093,-515.91,300.0,45.31473917336457
424,0.39889754300043023,-464.18,300.0,47.848901092738316
425,0.39971747300046445,-353.43,300.0,48.6495968483149
426,0.4005320730004769,-385.11,300.0,44.76382539529315
427,0.40134647300044435,-438.44,300.0,44.72541706633142
428,0.4021648950005101,-362.54,300.0,42.233207598070905
429,0.40297367300047426,-409.17,300.0,48.50071850693647
430,0.4038467040004434,-384.6,300.0,55.74626329932293
431,0.4046721050004862,-457.54,300.0,52.93760400969624
432,0.4054870150005172,-439.39,300.0,55.04606191381505
433,0.4063276980006094,-515.51,300.0,56.63205920885567
434,0.407142779000651,-300.26,300.0,53.715865698087406
435,0.40816056300070613,-305.25,300.0,54.84611179210579
436,0.4089697750007417,-309.29,300.0,50.81685527926208
437,0.40978399400069065,-346.37,300.0,50.6594167514136
438,0.41060171900062414,-349.08,300.0,52.469874249075964
439,0.41168355700062875,-331.11,300.0,47.969625336601815
440,0.412495643000625,-564.01,300.0,50.03822521848933
441,0.4133232080006337,-402.58,300.0,53.523659716316345
442,0.4141353410005877,-335.38,300.0,52.28796405660827
443,0.4149467220005363,-338.24,300.0,42.19155837782678
444,0.4157721740004945,-347.67,300.0,48.804910628046194
445,0.41658783300056257,-479.44,300.0,55.7397758222525
446,0.41753586100060147,-397.63,299.68,57.92258316511303
447,0.4183594220005489,-379.4,300.0,65.32087878342688
448,0.4191873080004598,-479.01,300.0,69.33821486478072
449,0.4200101890004362,-698.23,300.0,72.89254413414581
450,0.4208866180003952,-621.25,300.0,69.50258387130984
451,0.4217056410003579,-525.32,300.0,66.14017851983171
452,0.4225243560003946,-567.52,300.0,67.87603375269349
453,0.42334314000038376,-451.12,300.0,68.88381526415576
454,0.4241925130004347,-433.83,300.0,70.40069838148733
455,0.42501696700048797,-463.55,300.0,72.38360122792658
456,0.42583760100058043,-310.18,300.0,71.78523843173028
457,0.42665216300054,-448.54,300.0,68.76337590658437
458,0.4274728920005373,-418.88,300.0,64.11834444407398
459,0.42827941700056726,-336.16,300.0,59.116359145420304
460,0.4292014620006057,-326.97,300.0,52.91133412448536
461,0.4300156330006075,-310.59,300.0,51.020460396087216
462,0.43082696300052703,-304.52,300.0,42.08743803538988
463,0.43164937900053246,-322.65,300.0,39.45019781202698
464,0.43249523700058035,-426.96,300.0,30.24666941242243
465,0.4333177820005858,-336.57,300.0,30.846960623292393
466,0.4341705590005631,-342.14,300.0,31.48456108920297
467,0.4350243320005802,-378.76,300.0,33.852814961309974
468,0.4358317040006341,-316.44,300.0,33.25722113464706
469,0.4366754800006447,-328.84,300.0,37.000853416497215
470,0.4375090300005695,-408.76,300.0,41.76358543174931
471,0.43833540800062565,-364.8,298.47,50.238150141608784
472,0.43915322800057766,-340.2,300.0,67.26783323253775
473,0.4406564340006298,-341.82,300.0,68.87715559366691
474,0.44146953200061034,-433.43,300.0,75.45429394943551
475,0.4423027590006541,-408.06,300.0,65.6246052803636
476,0.44312973700073144,-314.25,300.0,65.46228441076879
477,0.443934572000785,-348.4,300.0,57.52313436965316
478,0.4447638560008045,-347.56,300.0,56.54415949933186
479,0.4455954570008771,-328.71,300.0,53.71559842251005
480,0.4464580650009111,-319.8,300.0,49.10238030137806
481,0.447434558000964,-325.88,300.0,37.90407410753055
482,0.44869005400096285,-415.86,300.0,31.926395086935496
483,0.4504950600008897,-304.82,300.0,31.122321724930792
484,0.4520595140008936,-356.26,300.0,24.64537762121912
485,0.45279040000093573,-335.34,300.0,25.565789956334452
486,0.4536122320009781,-324.15,300.0,28.370266375442732
487,0.4544333200010442,-315.96,300.0,30.585878116988532
488,0.45527477400105454,-299.9,300.0,31.31239858253097
489,0.4564935470010596,-319.2,300.0,30.977230714715112
490,0.4573188420010865,-345.43,300.0,33.706612094719596
491,0.4581672580010263,-352.44,300.0,41.9964366943171
492,0.45897987800105966,-322.16,300.0,39.29484482129264
493,0.460042452001062,-310.44,300.0,38.451738854033124
494,0.4608535730010317,-302.69,300.0,37.900553209045384
495,0.4616785040010427,-303.32,300.0,36.67163448927964
496,0.46255983400101286,-331.86,300.0,33.878697399706326
497,0.4633735800010754,-301.65,300.0,33.14162443321659
498,0.4641910350011358,-337.3,300.0,33.47652431588706
499,0.46500350900112153,-366.23,300.0,35.44494029929358
