iter,time,reward,steps,convergence
156,0.15296955600001638,-335.6,300.0,53.41241820718121
157,0.15378256200006035,-324.38,300.0,53.707324028042194
158,0.15483905600001435,-345.24,300.0,55.66906585170187
159,0.15564735100002736,-532.99,299.3,48.45385962639502
160,0.1566452879999929,-423.63,300.0,49.33814539489638
161,0.15750261699997736,-482.56,300.0,53.00364498392489
162,0.15834712099996295,-620.31,300.0,47.616921557916456
163,0.15939834699997846,-318.57,300.0,42.1241695506994
164,0.16088095099996735,-347.29,300.0,32.05972054111689
165,0.16194024999998646,-328.56,300.0,34.94072394104991
166,0.16276155999997854,-320.96,300.0,31.806677475438885
167,0.16392537999996648,-325.11,300.0,31.470807122087386
168,0.1647476690000076,-414.63,299.83,32.75323232048056
169,0.16560952399998996,-353.82,300.0,32.54369566995263
170,0.16656313699996872,-334.11,300.0,35.54608389351307
171,0.16751839299996618,-360.45,300.0,32.37410224525164
172,0.16835274899995056,-439.08,300.0,41.53383382852242
173,0.16946936599998708,-378.78,300.0,39.30222098522172
174,0.170318721000001,-340.08,300.0,37.25423942111294
175,0.171284250000042,-369.94,300.0,28.565544611276987
176,0.17210184400005346,-650.79,299.14,35.875064453189594
177,0.17292114700001093,-449.38,300.0,42.97892724807645
178,0.17379059000001007,-442.41,300.0,46.63224959467399
179,0.17466474600001902,-352.63,300.0,47.34401752226552
180,0.17549355199997763,-346.9,299.09,45.222924161276936
181,0.17634046699993178,-384.5,300.0,49.689922290948445
182,0.1771603799999184,-390.65,300.0,41.352124777333295
183,0.1779827799999225,-445.29,300.0,49.19026977654116
184,0.1788233729998865,-316.61,300.0,51.47756416475677
185,0.1796517929998913,-405.03,300.0,53.736138473424546
186,0.18048529299989013,-322.31,300.0,45.39227962043041
187,0.18133320599991976,-323.97,300.0,38.74816236732329
188,0.1821514049999564,-393.89,299.11,31.93128015127658
189,0.18296851799999558,-367.23,300.0,32.55889511080414
190,0.18382601500002238,-327.53,300.0,33.6794039653789
191,0.18467678700005763,-312.99,300.0,28.015016002562533
192,0.1855415210000615,-452.45,300.0,30.09370733337632
193,0.18641184900008057,-330.13,300.0,24.402945187613454
194,0.18724301000008836,-451.22,300.0,26.398712246808095
195,0.1880726750001145,-356.38,299.97,24.44827239760026
196,0.18910268100012217,-452.93,300.0,26.047809150337827
197,0.1899511360001611,-458.06,299.42,31.754207528260697
198,0.19076621600015642,-305.36,300.0,32.659072911090526
199,0.1916409570001747,-302.02,300.0,30.89817234650269
200,0.19251611300018112,-299.72,300.0,28.02472183372143
201,0.19337096800018116,-593.89,300.0,37.69499463623627
202,0.19424206200017125,-427.28,300.0,35.363920367652206
203,0.19506985300017732,-307.73,300.0,37.12789701709905
204,0.19590054800016787,-343.1,300.0,35.25312665031662
205,0.19675260400015304,-364.15,299.52,35.77158904467667
206,0.19756986200019355,-304.4,300.0,36.18740625267924
207,0.19838822200017603,-362.44,300.0,35.435838004786014
208,0.1993324820002158,-300.44,300.0,35.548098153780934
209,0.20038584600024478,-302.42,300.0,35.641320104032005
210,0.20149093800023365,-313.17,300.0,37.977403054324206
211,0.20244789800023,-315.84,300.0,27.600969148219093
212,0.20326237400024638,-317.94,300.0,26.354730993863484
213,0.2040842030002068,-382.23,300.0,24.645591883880375
214,0.20495771700018395,-384.78,300.0,29.89626032713769
215,0.20581860800018603,-323.84,300.0,28.753466430084224
216,0.20664566000021978,-381.78,300.0,27.37998962883561
217,0.20758339000025217,-301.52,300.0,24.159221306872848
218,0.20845055500024046,-310.97,300.0,24.224071734840074
219,0.20926432700025543,-383.16,300.0,26.56155539497568
220,0.21013941000023806,-339.66,300.0,29.600020733912203
221,0.2109638540002834,-402.71,300.0,32.23997271699998
222,0.2118100620003247,-471.54,300.0,35.13425964533757
223,0.21270937400032608,-380.98,300.0,34.62623790590362
224,0.21355373400029976,-513.74,297.79,31.44373527949827
225,0.21448849700027495,-489.58,298.4,35.69281810068595
226,0.2153764180002895,-496.71,298.86,42.4734321265651
227,0.21632860500028528,-585.07,299.99,51.01668873884957
228,0.2174783710003112,-447.98,300.0,54.89943117573392
229,0.2185020120003287,-617.76,299.87,56.59732504063309
230,0.21934561800031815,-411.38,298.71,53.254737648004905
231,0.22019560200033084,-350.93,300.0,51.78725612624629
232,0.22101264600036075,-369.53,299.53,47.61727112719726
233,0.2218853450003735,-492.26,300.0,47.48195824157052
234,0.22271779300041317,-338.32,298.86,48.86654801081693
235,0.22354560700040338,-353.67,300.0,51.68601766959732
236,0.2244233920004035,-322.55,300.0,45.50302524194158
237,0.22524294900040331,-339.69,298.22,36.40999514825817
238,0.22606296900039524,-345.3,300.0,32.15607696844631
239,0.2269308300004127,-343.12,299.3,33.65903197307396
240,0.22773854200039523,-538.51,298.76,36.60211744602086
241,0.22855797800036726,-410.21,300.0,35.96321949620318
242,0.22939735400035488,-369.51,300.0,41.72762727572108
243,0.230222882000362,-361.47,300.0,47.21688276084982
244,0.23103735500035327,-320.66,300.0,44.20914753041966
245,0.23190916000032757,-324.61,300.0,35.45243802510192
246,0.23274882500032845,-465.16,298.81,39.0260059616109
247,0.2336221150003439,-397.97,300.0,44.0304924535189
248,0.23447443800034762,-308.14,300.0,46.14889800646524
249,0.23529664700032527,-364.3,300.0,41.802889423957446
250,0.23613676900032488,-323.17,300.0,38.89824398235136
251,0.23719713700029388,-379.51,300.0,38.22201373632676
252,0.23844606800025758,-363.5,300.0,33.15009701869392
253,0.23929454900024894,-839.19,300.0,28.92731369156496
254,0.24013276200025757,-327.7,300.0,27.445542376435128
255,0.24098164800022914,-862.54,300.0,36.04090146025748
256,0.24349131200023066,-321.7,300.0,37.672274588559894
257,0.24467355500024723,-321.6,300.0,32.45721600808796
258,0.24602288800025462,-603.28,300.0,29.02965209752022
259,0.24690280000027087,-316.37,300.0,31.801828069379308
260,0.24795792500026437,-325.41,300.0,30.719466131659935
261,0.24912157300025228,-334.68,300.0,31.44669115376818
262,0.2501905580002699,-457.05,300.0,38.11878857846997
263,0.2510434740002552,-491.84,300.0,46.37208731538574
264,0.25317794800025695,-338.97,300.0,45.70069239905111
265,0.2546997330002796,-319.59,300.0,39.83146384923171
266,0.25597295700026734,-379.34,300.0,33.15297053870346
267,0.2569226010002694,-343.05,300.0,31.640750854087365
268,0.25807127500030447,-337.2,300.0,30.617564089166855
269,0.2589140710003335,-711.43,300.0,34.12639601389282
270,0.25974946000036425,-390.6,300.0,40.71147541113976
271,0.26064591200037057,-331.67,300.0,42.028627565573096
272,0.2635223140003973,-321.04,300.0,34.63527256419144
273,0.26436234200042463,-316.17,300.0,27.668624868345397
274,0.2652141010004243,-492.61,300.0,31.230124412523843
275,0.2660276380004234,-360.66,300.0,31.185604960268687
276,0.2671844860004171,-339.71,300.0,33.79834886570699
277,0.26817188700039196,-372.2,300.0,34.870324554103306
278,0.26904856700036817,-407.77,300.0,37.8833092894199
279,0.26986919400036413,-364.54,300.0,31.221786738172444
280,0.2707265020003433,-323.21,300.0,26.696780869709794
281,0.27154520300035756,-308.11,300.0,25.73931164190151
282,0.2726477640003395,-320.18,298.72,26.502415283848006
283,0.27351286600037383,-318.13,300.0,22.412479121249728
284,0.2743618340003877,-377.14,299.91,20.121860454592298
285,0.27519853300037767,-580.1,295.07,25.77691758984496
286,0.2762418190004041,-445.78,298.66,26.03612330674798
287,0.2772327780004389,-318.01,300.0,27.268872055012253
288,0.27810754700044527,-482.62,300.0,32.156058296628785
289,0.27902606800046215,-368.71,300.0,34.29894280153418
290,0.27983906500043076,-510.03,300.0,35.25046707423848
291,0.2806726360004177,-651.12,299.47,36.678214691120786
292,0.28151840100036907,-387.11,300.0,44.850659394141836
293,0.2823369580003714,-391.21,300.0,46.43168837290482
294,0.28315752700035546,-301.25,300.0,46.61284087307613
295,0.28409054800033573,-317.88,300.0,39.34332307620764
296,0.2849123040003292,-318.91,300.0,37.31812368078925
297,0.285728159000314,-324.3,300.0,36.61224041272779
298,0.2865774580002949,-465.06,300.0,30.606049513001455
299,0.2873990930003174,-299.18,300.0,29.464769237673938
300,0.2882909360002941,-460.54,297.85,27.009938856008926
301,0.28957226300030925,-423.79,300.0,25.656762897674675
302,0.29054559200028507,-421.23,300.0,22.70364863280232
303,0.2925852000003033,-302.44,300.0,22.757467186271768
304,0.29412146700030917,-458.98,300.0,32.530409918225246
305,0.295923576000348,-497.38,300.0,40.467205237141236
306,0.29780831400034913,-580.09,300.0,43.50292373396455
307,0.29906486400039967,-526.23,300.0,48.23020298611757
308,0.3001677970004266,-484.51,300.0,51.275426412009736
309,0.3013178570004129,-527.03,298.29,58.96617648708642
310,0.3021708400004286,-591.04,297.84,66.36731809316241
311,0.3030054570004381,-353.69,300.0,65.80253033744394
312,0.3044188100004135,-517.83,299.24,61.40941190903086
313,0.30533422500042207,-422.1,300.0,67.02026373126805
314,0.3067134790004502,-352.91,300.0,55.678895245924956
315,0.3081520890004299,-387.87,300.0,55.12317393618997
316,0.3091643070004011,-321.35,300.0,57.40916371435664
317,0.31016831600038586,-382.09,300.0,51.00724732983489
318,0.3110538500004054,-320.07,300.0,53.93114841132179
319,0.31189106500039543,-394.18,300.0,44.91233720480473
320,0.312712581000369,-329.05,300.0,37.439914546005056
321,0.31393804600037356,-319.5,300.0,47.43014349408351
322,0.3158225980003522,-321.01,300.0,52.568877306866376
323,0.31670224200036046,-346.67,300.0,48.069114599592815
324,0.31751873100040484,-519.21,300.0,56.94418013965584
325,0.3183564240003989,-304.91,300.0,49.93377792925073
326,0.31979281500036905,-306.78,300.0,45.325535370573476
327,0.321249159000331,-620.39,300.0,55.37848938240651
328,0.32206599600033314,-402.2,300.0,52.39246914603772
329,0.3232711810003366,-319.9,300.0,60.24773359445817
330,0.32419344200030764,-498.78,300.0,61.87932812009859
331,0.32491768200031856,-470.81,300.0,63.13939811999594
332,0.3257782190003127,-430.76,300.0,62.29635746271093
333,0.3266399370003228,-382.63,300.0,60.216940763081446
334,0.3274604390003333,-460.7,300.0,56.58089701515071
335,0.3284758890003445,-433.85,300.0,59.861818480563066
336,0.3293341820003661,-377.2,300.0,60.09680329745235
337,0.33056065600038664,-426.93,300.0,57.16756364646669
338,0.33143937400035384,-550.99,300.0,60.023522542096565
339,0.3322585900003219,-302.55,300.0,51.43393052796896
340,0.33312200500034805,-441.94,300.0,52.676252602773204
341,0.3339574540003696,-411.59,300.0,43.24276675379085
342,0.3347819710003819,-464.34,300.0,43.23376110325514
343,0.33564764400040303,-443.98,300.0,50.613173698424944
344,0.3365762890003907,-417.81,300.0,53.36152109284005
345,0.33739945500036583,-331.01,300.0,51.738511644616395
346,0.33907809800035693,-365.4,300.0,51.08700056192824
347,0.33989759400037656,-301.79,300.0,45.20187784851047
348,0.3407104070004152,-508.26,300.0,40.72220140935312
349,0.34157988700042097,-404.53,300.0,42.260466443425436
350,0.34249466300042286,-327.68,300.0,40.36033565636167
351,0.34336677600043686,-323.69,300.0,39.38456526775143
352,0.3442478320004625,-392.67,300.0,34.41251494208559
353,0.34525137200046174,-398.93,300.0,36.73576392786538
354,0.3461265380004761,-357.43,300.0,30.76826277976378
355,0.34697742700046774,-440.28,300.0,32.5765267779889
356,0.34779651500048203,-329.26,300.0,34.15932397901461
357,0.34869432800053346,-315.75,300.0,33.058606828209975
358,0.3497153180005057,-332.61,300.0,37.72719823194417
359,0.35055399400050646,-343.96,300.0,36.80544837769783
360,0.3513893190004751,-448.05,300.0,43.03647775674469
361,0.35224775500046235,-334.84,300.0,45.51952727348693
362,0.3533746320004525,-324.2,300.0,45.34409787904381
363,0.35419902600045816,-321.13,300.0,37.52581643210835
364,0.3550467760004494,-438.21,300.0,43.841152961234926
365,0.3559202680004887,-358.94,300.0,42.47413533536763
366,0.35674035300047535,-325.35,300.0,42.30321057518049
367,0.35757299300047407,-372.01,300.0,46.78150310265332
368,0.35844076900048094,-361.49,300.0,42.5339013702441
369,0.35970640200048365,-402.36,300.0,49.71480482977713
370,0.3605518680004707,-334.24,300.0,52.23346942629454
371,0.36141615300044805,-324.9,300.0,49.60152125634485
372,0.3622260650004705,-344.53,300.0,55.64016821292646
373,0.3630539030004911,-329.84,300.0,53.93802975109048
374,0.3639073300004725,-322.93,300.0,46.522446899136355
375,0.36472665600047094,-384.81,300.0,44.43997039990306
376,0.36554862200046045,-429.04,300.0,43.4261469123086
377,0.3664213640004732,-664.46,300.0,42.33138070346846
378,0.36728616800047575,-361.14,300.0,46.87657597142184
379,0.36830196200048704,-377.45,300.0,46.030563626132775
380,0.3694320460004974,-340.66,300.0,37.59115438591303
381,0.37024899800047706,-381.23,300.0,40.60251794363787
382,0.37106958400045187,-340.41,300.0,36.54348302926673
383,0.3719394610004656,-357.86,300.0,37.486426696577624
384,0.37306044800044447,-318.01,300.0,36.035485493770544
385,0.3742953890003946,-362.58,300.0,36.01441161855516
386,0.3751604820004104,-303.86,300.0,35.67291273827744
387,0.37651860800042414,-342.33,300.0,32.23629747236237
388,0.3787090190004392,-564.92,298.25,27.215487159750637
389,0.3795978690004631,-662.0,300.0,24.752925890756494
390,0.3804774500004555,-959.68,300.0,29.119924357673153
391,0.3813178530004393,-371.83,300.0,33.306954651265805
392,0.38216619000041874,-532.66,300.0,33.8997223270467
393,0.38299285400040617,-350.42,300.0,34.76078702317928
394,0.3838144040004181,-311.07,300.0,36.771191550686446
395,0.3847086420004189,-329.51,300.0,40.15117691724224
396,0.3857913950004104,-343.74,300.0,48.27895631784175
397,0.3866135850004184,-330.42,300.0,47.72186459726648
398,0.38755743800038545,-315.34,300.0,46.368504637515834
399,0.3883892840003682,-436.12,300.0,49.29698077904247
400,0.38925996400035956,-359.22,300.0,45.84125272279283
401,0.3900930950003385,-322.86,300.0,40.09695883160614
402,0.3914703330003704,-517.8,300.0,43.87076938891831
403,0.3923223820003727,-314.43,300.0,47.938152331117045
404,0.393224035000344,-398.0,300.0,50.1233581612026
405,0.3941042770003378,-330.58,300.0,48.19724566389492
406,0.39492728200031024,-333.8,300.0,46.03976617835731
407,0.3960305900002936,-547.27,300.0,54.68734709162361
408,0.3968724530002987,-408.21,300.0,57.843286525379156
409,0.3976941110003054,-347.49,300.0,49.84412248552667
410,0.39860972300027697,-381.74,300.0,46.996375950084186
411,0.3994546130002732,-316.41,300.0,45.10323840787508
412,0.40091090900028803,-302.42,300.0,39.578851229519145
413,0.40250955900023655,-384.29,300.0,36.511698231341256
414,0.40411531900025466,-397.67,300.0,39.3597897706063
415,0.4054637630002844,-313.53,300.0,44.519535398857855
416,0.4068969810002727,-319.69,300.0,38.30096096988664
417,0.4082790210002827,-360.38,300.0,34.7067070112064
418,0.409175253000285,-331.44,300.0,32.00642220618517
419,0.41008912200027225,-335.34,300.0,33.70130614616225
420,0.41108592400030375,-328.24,300.0,34.350537853859066
421,0.4130708930002811,-305.41,300.0,34.74540479310256
422,0.41396859100029815,-352.95,300.0,34.981630006476465
423,0.41486651100029803,-391.37,300.0,35.76128352429178
424,0.41585452800029543,-398.83,300.0,34.04981924152495
425,0.4168290490002846,-400.04,299.84,35.6686328028263
426,0.41764603600029204,-340.48,300.0,41.98867578077302
427,0.4185527960003128,-317.35,300.0,38.53934361202596
428,0.41940429100031906,-335.3,300.0,38.602949403244494
429,0.42027189600031534,-319.64,300.0,39.13612765877376
430,0.42111288500029787,-320.83,300.0,38.22585651824997
431,0.42192466800031525,-371.32,300.0,41.510402221749224
432,0.4227592010003036,-478.32,300.0,40.54895025507337
433,0.4237214410002821,-356.99,300.0,44.94253037246816
434,0.4245523330002925,-311.77,300.0,42.799696916849214
435,0.4253879230003008,-359.66,300.0,40.6365202306067
436,0.42621171100029187,-315.82,300.0,34.938807707300484
437,0.42807525600028384,-334.65,300.0,35.90611255768904
438,0.4290415770003051,-455.87,300.0,35.79398773714537
439,0.4298971410003105,-343.88,300.0,39.83295142598388
440,0.43428214300030277,-301.61,300.0,40.70705002840685
441,0.43644828600025676,-358.84,300.0,37.00092117879662
442,0.43814899600027957,-347.63,300.0,38.483182039382896
443,0.4389793380003084,-334.15,300.0,33.280653718422556
444,0.4403057950003131,-349.25,300.0,29.952543280204555
445,0.4412686650002797,-377.3,300.0,24.951541432301003
446,0.44220692600026723,-375.71,300.0,26.67597448344626
447,0.4431803520002404,-415.54,300.0,27.310490927907818
448,0.44406177000024627,-331.89,300.0,27.95817119273906
449,0.44503877000022385,-360.75,300.0,23.791577791477305
450,0.44635125000019116,-317.57,300.0,30.52827701361644
451,0.44771493100023463,-406.66,300.0,31.151403812611782
452,0.4485794870002451,-375.66,300.0,29.640743206047507
453,0.4493986030002475,-427.66,300.0,30.749746530022282
454,0.4502179990002446,-425.13,300.0,36.97508373569585
455,0.45109590600026195,-352.14,300.0,36.72989251435617
456,0.4519125950002376,-364.29,300.0,36.819025459042805
457,0.45284661600021536,-373.35,300.0,34.2772602959654
458,0.4537158090001867,-302.6,300.0,33.94362296909183
459,0.45453879200016445,-344.49,300.0,34.64274529417547
460,0.4554135930001735,-343.78,300.0,29.77555512044089
461,0.4562585200001763,-318.9,300.0,36.01137246725055
462,0.45710094700018544,-367.31,300.0,38.16819256274891
463,0.45799907000019857,-700.35,300.0,39.39284118320038
464,0.45882298100019625,-309.08,300.0,34.457790218454576
465,0.4596363940001993,-338.24,300.0,33.38876820194234
466,0.46056856500024423,-346.96,300.0,32.06863327331673
467,0.46138334800025405,-326.27,300.0,34.82400583122909
468,0.46240379700026324,-332.92,300.0,35.939804603559324
469,0.46393651800030966,-356.74,300.0,36.324158012275156
470,0.464818691000346,-314.29,300.0,41.56392434398273
471,0.46563156000030403,-340.37,300.0,37.242457159790476
472,0.4665503410002998,-446.93,300.0,42.78154358639041
473,0.46738035300029424,-532.76,300.0,38.310792679219
474,0.46820505100032506,-499.75,300.0,45.61602587455802
475,0.4691108100003021,-467.31,300.0,51.65157029046783
476,0.4699691720002761,-354.91,300.0,51.39035770204904
477,0.47078512800027283,-341.58,300.0,50.87071770029035
478,0.4716046980003057,-365.79,300.0,50.871218761394594
479,0.4724329710002735,-361.45,300.0,57.46838985500172
480,0.4733511110002837,-337.54,300.0,52.10209038796976
481,0.47417930700027,-377.91,300.0,56.04155579471772
482,0.4749920580002822,-363.83,300.0,55.31561230577613
483,0.47656479100027127,-348.46,300.0,55.705750651673114
484,0.47739041900024404,-361.07,300.0,55.39499328066107
485,0.47820439100024714,-511.56,299.04,56.51465410065789
486,0.4790599470002235,-360.63,300.0,56.368873757553935
487,0.4799392650002119,-307.42,300.0,55.96226385574748
488,0.480763134000199,-337.96,300.0,59.35488454402324
489,0.48162337500019703,-318.39,300.0,58.012586855326525
490,0.48246075600019367,-368.04,298.99,57.65280749293579
491,0.48334068500020066,-383.05,300.0,50.520247219680996
492,0.4843030450002175,-430.13,300.0,51.17113431642433
493,0.4851137680001898,-339.18,300.0,49.471468194203936
494,0.4859601600002179,-318.45,300.0,42.093117907535685
495,0.48677540700020927,-354.6,300.0,35.33785917969232
496,0.48762590800021144,-310.52,300.0,40.00316922377577
497,0.48848846500021637,-424.33,299.43,43.22314857844337
498,0.48942455200023005,-371.11,300.0,37.477133541023264
499,0.49024331900022844,-322.91,300.0,31.31137243778462
